time,precipitation,temperature,irradiance_surface,irradiance_toa,cloud_cover,air_density,electricity,wind_speed
16/01/2019 23:00,0,17.564,0,0,0.1504,1.0649,0.02,3.926
17/01/2019 00:00,0,17.205,0,0,0.1449,1.0658,0.03,4.234
17/01/2019 01:00,0,16.923,0,0,0.1388,1.0668,0.045,4.595
17/01/2019 02:00,0,16.716,0,0,0.1449,1.0679,0.065,4.965
17/01/2019 03:00,1.00E-04,16.542,1.6553,5.4019,0.1547,1.0692,0.092,5.401
17/01/2019 04:00,1.00E-04,18.044,108.632,214.1075,0.1489,1.0699,0.131,5.92
17/01/2019 05:00,1.00E-04,20.856,332.2451,516.177,0.0562,1.0658,0.2,6.689
17/01/2019 06:00,1.00E-04,23.894,558.9276,773.9093,0.038,1.058,0.208,6.768
17/01/2019 07:00,0,26.167,728.9565,969.8042,0.0363,1.0518,0.167,6.339
17/01/2019 08:00,0,27.869,835.6137,1090.4805,0.039,1.0466,0.129,5.904
17/01/2019 09:00,0,28.99,864.9113,1127.6992,0.0377,1.0425,0.108,5.633
17/01/2019 10:00,0,29.487,820.8379,1078.8936,0.0408,1.0396,0.103,5.544
17/01/2019 11:00,0,29.354,702.4916,947.5259,0.0426,1.0383,0.112,5.682
17/01/2019 12:00,0,28.607,525.6573,742.3482,0.0407,1.0388,0.143,6.068
17/01/2019 13:00,0,27.181,305.7044,477.5139,0.0458,1.0414,0.213,6.824
17/01/2019 14:00,0,24.796,83.9046,171.0907,0.0931,1.0464,0.328,7.878
17/01/2019 15:00,0,22.124,0.158,0.6553,0.1594,1.0537,0.401,8.498
17/01/2019 16:00,0,20.856,0,0,0.1735,1.0594,0.374,8.261
17/01/2019 17:00,1.00E-04,19.992,0,0,0.1748,1.0631,0.312,7.736
17/01/2019 18:00,1.00E-04,19.367,0,0,0.1828,1.0655,0.271,7.379
17/01/2019 19:00,2.00E-04,18.826,0,0,0.1902,1.067,0.208,6.761
17/01/2019 20:00,2.00E-04,18.318,0,0,0.1945,1.068,0.155,6.207
17/01/2019 21:00,4.00E-04,17.813,0,0,0.2052,1.0691,0.129,5.894
17/01/2019 22:00,5.00E-04,17.361,0,0,0.2211,1.0701,0.104,5.56
17/01/2019 23:00,7.00E-04,16.967,0,0,0.2571,1.0711,0.097,5.461
18/01/2019 00:00,8.00E-04,16.615,0,0,0.3417,1.0721,0.098,5.49
18/01/2019 01:00,8.00E-04,16.303,0,0,0.4913,1.0732,0.105,5.573
18/01/2019 02:00,7.00E-04,16.035,0,0,0.6168,1.0744,0.111,5.664
18/01/2019 03:00,8.00E-04,15.821,1.4016,5.6288,0.6464,1.0755,0.119,5.769
18/01/2019 04:00,8.00E-04,16.85,99.7133,215.7151,0.6088,1.0755,0.12,5.779
18/01/2019 05:00,8.00E-04,19.528,318.8855,518.0745,0.5518,1.0699,0.148,6.133
18/01/2019 06:00,8.00E-04,22.966,556.6778,776.1726,0.5187,1.061,0.103,5.547
18/01/2019 07:00,5.00E-04,25.645,734.0325,972.2728,0.5303,1.0534,0.024,4.064
18/01/2019 08:00,2.00E-04,27.575,849.0436,1093.1216,0.5586,1.0473,0,1.474
18/01/2019 09:00,1.00E-04,29.025,889.5032,1130.3952,0.6567,1.042,0,0.17
18/01/2019 10:00,1.00E-04,29.942,849.5343,1081.6621,0.7699,1.0376,0,0
18/01/2019 11:00,0,30.225,732.4648,950.0083,0.8435,1.0349,0,0.493
18/01/2019 12:00,0,29.818,550.5309,744.6103,0.8663,1.0342,0,1.698
18/01/2019 13:00,0,28.595,324.4789,479.4383,0.8518,1.036,0.031,4.257
18/01/2019 14:00,0,26.162,92.7017,172.6533,0.8142,1.0409,0.071,5.058
18/01/2019 15:00,0,22.869,0.196,0.7121,0.808,1.0488,0.057,4.822
18/01/2019 16:00,1.00E-04,21.441,0,0,0.7882,1.0555,0.046,4.607
18/01/2019 17:00,2.00E-04,20.396,0,0,0.7356,1.0602,0.045,4.594
18/01/2019 18:00,2.00E-04,19.543,0,0,0.6857,1.0633,0.047,4.626
18/01/2019 19:00,1.00E-04,18.881,0,0,0.6716,1.0652,0.051,4.715
18/01/2019 20:00,1.00E-04,18.305,0,0,0.7,1.0666,0.048,4.643
18/01/2019 21:00,1.00E-04,17.745,0,0,0.7173,1.0678,0.042,4.524
18/01/2019 22:00,1.00E-04,17.219,0,0,0.7078,1.0687,0.04,4.483
18/01/2019 23:00,3.00E-04,16.744,0,0,0.6819,1.0695,0.04,4.468
19/01/2019 00:00,5.00E-04,16.314,0,0,0.6599,1.0702,0.039,4.46
19/01/2019 01:00,6.00E-04,15.981,0,0,0.6821,1.071,0.039,4.454
19/01/2019 02:00,8.00E-04,15.747,0,0,0.7286,1.072,0.043,4.545
19/01/2019 03:00,9.00E-04,15.525,1.6263,5.868,0.7886,1.0732,0.053,4.746
19/01/2019 04:00,0.0012,17.058,105.9378,217.3723,0.7999,1.0735,0.064,4.962
19/01/2019 05:00,0.0011,19.901,330.6301,520.1257,0.7646,1.0683,0.078,5.19
19/01/2019 06:00,9.00E-04,23.287,560.3517,778.4808,0.7997,1.0595,0.049,4.667
19/01/2019 07:00,8.00E-04,25.885,738.8456,974.8573,0.8583,1.0525,0.008,3.363
19/01/2019 08:00,5.00E-04,27.848,850.3158,1095.8111,0.8783,1.0465,0,1.711
19/01/2019 09:00,4.00E-04,29.186,883.648,1133.1134,0.8698,1.0417,0,0.675
19/01/2019 10:00,2.00E-04,29.901,840.0753,1084.2667,0.81,1.0381,0,0.728
19/01/2019 11:00,1.00E-04,29.993,722.7811,952.5192,0.7056,1.0362,0,1.498
19/01/2019 12:00,1.00E-04,29.431,549.8566,746.8979,0.6066,1.0362,0.001,2.646
19/01/2019 13:00,0,28.135,324.4654,481.4255,0.532,1.0384,0.023,4.027
19/01/2019 14:00,0,25.793,95.0935,174.2662,0.4279,1.0428,0.031,4.254
19/01/2019 15:00,0,22.447,0.2112,0.7763,0.2966,1.0497,0.024,4.047
19/01/2019 16:00,0,21.143,0,0,0.184,1.0557,0.025,4.09
19/01/2019 17:00,0,20.258,0,0,0.154,1.0599,0.034,4.334
19/01/2019 18:00,0,19.509,0,0,0.1531,1.0628,0.05,4.695
19/01/2019 19:00,0,18.911,0,0,0.1595,1.0647,0.068,5.018
19/01/2019 20:00,0,18.315,0,0,0.1831,1.0662,0.077,5.168
19/01/2019 21:00,1.00E-04,17.867,0,0,0.2074,1.0673,0.082,5.246
19/01/2019 22:00,1.00E-04,17.483,0,0,0.2056,1.0681,0.079,5.213
19/01/2019 23:00,1.00E-04,17.128,0,0,0.2031,1.0689,0.075,5.137
20/01/2019 00:00,1.00E-04,16.803,0,0,0.2077,1.0696,0.083,5.265
20/01/2019 01:00,1.00E-04,16.519,0,0,0.2098,1.0707,0.092,5.396
20/01/2019 02:00,1.00E-04,16.262,0,0,0.2074,1.0717,0.098,5.496
20/01/2019 03:00,1.00E-04,16.052,1.5963,6.124,0.2132,1.0728,0.111,5.669
20/01/2019 04:00,2.00E-04,17.561,104.3681,219.0897,0.2234,1.0727,0.127,5.875
20/01/2019 05:00,1.00E-04,20.469,327.1456,522.1952,0.1588,1.0671,0.158,6.236
20/01/2019 06:00,1.00E-04,23.873,565.2708,780.8975,0.2062,1.0584,0.107,5.616
20/01/2019 07:00,0,26.578,740.604,977.4359,0.3437,1.051,0.042,4.522
20/01/2019 08:00,0,28.565,853.8296,1098.6285,0.4443,1.0447,0.006,3.25
20/01/2019 09:00,0,29.974,895.2745,1135.9141,0.4433,1.0396,0,1.985
20/01/2019 10:00,0,30.801,852.8459,1086.9059,0.3814,1.0356,0,1.2
20/01/2019 11:00,0,31.027,735.1179,955.1235,0.2581,1.0331,0,1.133
20/01/2019 12:00,0,30.618,549.5837,749.282,0.1667,1.0324,0,1.815
20/01/2019 13:00,0,29.472,323.5314,483.4737,0.1523,1.0338,0.004,3.028
20/01/2019 14:00,0,27.11,93.4096,175.9389,0.1537,1.0381,0.011,3.555
20/01/2019 15:00,0,23.705,0.2125,0.8467,0.1824,1.0452,0.036,4.368
20/01/2019 16:00,0,22.394,0,0,0.2591,1.0515,0.059,4.864
20/01/2019 17:00,0,21.522,0,0,0.2986,1.0558,0.081,5.233
20/01/2019 18:00,0,20.712,0,0,0.3679,1.0588,0.091,5.388
20/01/2019 19:00,0,20.019,0,0,0.4335,1.0608,0.102,5.541
20/01/2019 20:00,0,19.464,0,0,0.4974,1.0621,0.106,5.597
20/01/2019 21:00,0,18.972,0,0,0.531,1.0629,0.139,6.012
20/01/2019 22:00,1.00E-04,18.52,0,0,0.5253,1.0636,0.136,5.971
20/01/2019 23:00,1.00E-04,18.155,0,0,0.4921,1.0643,0.11,5.65
21/01/2019 00:00,0.0012,17.857,0,0,0.4778,1.0652,0.104,5.561
21/01/2019 01:00,0.0011,17.599,0,0,0.5135,1.0661,0.091,5.384
21/01/2019 02:00,0.0012,17.375,0,0,0.5224,1.0671,0.092,5.4
21/01/2019 03:00,9.00E-04,17.16,1.7579,6.3929,0.499,1.068,0.089,5.352
21/01/2019 04:00,4.00E-04,18.743,108.883,220.8525,0.4351,1.068,0.088,5.343
21/01/2019 05:00,1.00E-04,21.859,337.3788,524.3273,0.3026,1.062,0.085,5.289
21/01/2019 06:00,0,25.365,567.3891,783.2786,0.2103,1.053,0.055,4.786
21/01/2019 07:00,0,27.972,746.1931,980.1495,0.1375,1.0459,0.011,3.549
21/01/2019 08:00,0,29.904,856.337,1101.3619,0.0985,1.0399,0,1.644
21/01/2019 09:00,0,31.26,892.8725,1138.8594,0.0734,1.0351,0,1.278
21/01/2019 10:00,0,32.024,849.0363,1089.8828,0.0772,1.0312,0,1.944
21/01/2019 11:00,0,32.19,732.345,957.8017,0.0861,1.0288,0.001,2.499
21/01/2019 12:00,0,31.746,554.6903,751.6715,0.1088,1.0282,0.003,2.855
21/01/2019 13:00,0,30.586,328.8161,485.5626,0.1282,1.0296,0.015,3.722
21/01/2019 14:00,0,28.23,96.5304,177.6566,0.1645,1.0335,0.048,4.644
21/01/2019 15:00,0,24.683,0.2324,0.924,0.1884,1.0399,0.03,4.219
21/01/2019 16:00,0,23.195,0,0,0.2042,1.0463,0.03,4.229
21/01/2019 17:00,0,22.077,0,0,0.2071,1.0512,0.042,4.518
21/01/2019 18:00,0,21.202,0,0,0.2084,1.0546,0.052,4.737
21/01/2019 19:00,0,20.528,0,0,0.2022,1.0567,0.062,4.914
21/01/2019 20:00,0,19.912,0,0,0.1693,1.0583,0.065,4.968
21/01/2019 21:00,0,19.355,0,0,0.1314,1.0599,0.064,4.951
21/01/2019 22:00,0,18.821,0,0,0.0996,1.0611,0.054,4.772
21/01/2019 23:00,3.00E-04,18.318,0,0,0.0985,1.0621,0.047,4.627
22/01/2019 00:00,0.0011,17.888,0,0,0.1004,1.063,0.042,4.511
22/01/2019 01:00,0.0013,17.467,0,0,0.0932,1.064,0.039,4.446
22/01/2019 02:00,0.0016,17.135,0,0,0.0937,1.065,0.033,4.309
22/01/2019 03:00,0.002,16.889,1.9558,6.6754,0.0932,1.0659,0.03,4.214
22/01/2019 04:00,0.0018,18.696,118.502,222.6566,0.0778,1.0661,0.024,4.048
22/01/2019 05:00,9.00E-04,21.997,354.2334,526.5121,0.0202,1.0603,0.009,3.426
22/01/2019 06:00,4.00E-04,25.9,580.0559,785.7836,0.0103,1.05,0,1.078
22/01/2019 07:00,1.00E-04,28.463,754.2827,982.891,0.0084,1.0431,0,0.944
22/01/2019 08:00,0,30.208,863.3019,1104.2785,0.0045,1.0379,0,1.961
22/01/2019 09:00,0,31.379,900.8214,1141.7257,0.0028,1.0335,0.002,2.804
22/01/2019 10:00,0,31.993,856.5812,1092.7415,0.0031,1.0302,0.012,3.587
22/01/2019 11:00,0,32.024,738.9462,960.4919,0.0037,1.0283,0.024,4.051
22/01/2019 12:00,0,31.399,548.4219,754.1605,0.0129,1.0282,0.025,4.093
22/01/2019 13:00,0,30.064,322.0722,487.7114,0.0336,1.0301,0.024,4.036
22/01/2019 14:00,0,27.707,93.5704,179.4092,0.1178,1.0342,0.068,5.02
22/01/2019 15:00,0,24.28,0.2697,1.0095,0.3119,1.0406,0.037,4.391
22/01/2019 16:00,0,22.846,0,0,0.4006,1.0468,0.027,4.125
22/01/2019 17:00,0,21.794,0,0,0.3504,1.0514,0.028,4.171
22/01/2019 18:00,0,21.008,0,0,0.2625,1.0543,0.034,4.318
22/01/2019 19:00,0,20.362,0,0,0.1618,1.0564,0.038,4.438
22/01/2019 20:00,0,19.741,0,0,0.0972,1.058,0.041,4.494
22/01/2019 21:00,0,19.128,0,0,0.1033,1.0594,0.044,4.558
22/01/2019 22:00,0,18.646,0,0,0.1025,1.0604,0.049,4.659
22/01/2019 23:00,0,18.2,0,0,0.0976,1.0611,0.052,4.73
23/01/2019 00:00,0,17.77,0,0,0.0734,1.0616,0.051,4.705
23/01/2019 01:00,1.00E-04,17.366,0,0,0.0626,1.062,0.051,4.719
23/01/2019 02:00,1.00E-04,17.096,0,0,0.0609,1.0624,0.048,4.649
23/01/2019 03:00,1.00E-04,16.912,1.9959,6.9745,0.0566,1.063,0.05,4.684
23/01/2019 04:00,2.00E-04,18.932,118.1602,224.5174,0.05,1.0632,0.044,4.569
23/01/2019 05:00,1.00E-04,22.307,347.5906,528.7258,0.0277,1.0576,0.03,4.229
23/01/2019 06:00,0,25.983,573.5176,788.3491,0.0687,1.0483,0.015,3.703
23/01/2019 07:00,0,28.423,747.185,985.6715,0.2153,1.0422,0,1.862
23/01/2019 08:00,0,30.176,854.9611,1107.243,0.3984,1.037,0,0.922
23/01/2019 09:00,0,31.384,889.8733,1144.7055,0.5608,1.0326,0,1.462
23/01/2019 10:00,0,32.042,844.8116,1095.6309,0.6745,1.0292,0,2.29
23/01/2019 11:00,0,32.076,726.0549,963.2645,0.7546,1.0274,0.004,3.058
23/01/2019 12:00,0,31.451,543.7465,756.6484,0.8291,1.0273,0.014,3.687
23/01/2019 13:00,0,30.098,317.8922,489.9023,0.8907,1.0294,0.059,4.856
23/01/2019 14:00,0,27.785,91.8543,181.2264,0.9053,1.0337,0.095,5.443
23/01/2019 15:00,0,24.487,0.2852,1.103,0.7347,1.0404,0.046,4.597
23/01/2019 16:00,0,23.026,0,0,0.4837,1.0467,0.035,4.362
23/01/2019 17:00,0,21.984,0,0,0.3555,1.0512,0.04,4.48
23/01/2019 18:00,0,21.262,0,0,0.2592,1.0541,0.042,4.525
23/01/2019 19:00,0,20.613,0,0,0.1702,1.0561,0.038,4.436
23/01/2019 20:00,0,20.075,0,0,0.0771,1.0573,0.035,4.354
23/01/2019 21:00,0,19.558,0,0,0.0515,1.0581,0.033,4.298
23/01/2019 22:00,0,19.101,0,0,0.0481,1.0585,0.028,4.174
23/01/2019 23:00,0,18.683,0,0,0.0466,1.0588,0.024,4.057
24/01/2019 00:00,0,18.314,0,0,0.0523,1.0593,0.026,4.102
24/01/2019 01:00,2.00E-04,17.996,0,0,0.0884,1.0599,0.024,4.059
24/01/2019 02:00,3.00E-04,17.738,0,0,0.1062,1.0607,0.022,3.967
24/01/2019 03:00,4.00E-04,17.565,2.0365,7.2878,0.0956,1.0616,0.015,3.74
24/01/2019 04:00,2.00E-04,19.592,116.2135,226.413,0.0749,1.0619,0.007,3.281
24/01/2019 05:00,0,23.059,345.1919,531.0099,0.0432,1.0564,0.001,2.648
24/01/2019 06:00,0,26.787,566.3081,790.9379,0.0335,1.0466,0,0.736
24/01/2019 07:00,0,29.167,740.1381,988.4943,0.1073,1.0407,0,0.802
24/01/2019 08:00,0,30.729,847.2492,1110.2478,0.5209,1.0361,0,1.359
24/01/2019 09:00,0,31.693,874.5506,1147.7632,0.7749,1.0324,0,2.252
24/01/2019 10:00,0,32.157,824.4393,1098.6495,0.8405,1.0297,0.003,2.967
24/01/2019 11:00,0,32.085,701.0485,966.0831,0.8098,1.0282,0.009,3.424
24/01/2019 12:00,0,31.496,526.3265,759.2604,0.7752,1.0281,0.011,3.562
24/01/2019 13:00,0,30.279,303.3422,492.1393,0.8037,1.0298,0.046,4.598
24/01/2019 14:00,0,28.146,86.603,183.0814,0.7691,1.0335,0.046,4.599
24/01/2019 15:00,0,24.932,0.3191,1.2056,0.7548,1.0393,0.021,3.953
24/01/2019 16:00,0,23.618,0,0,0.7736,1.0449,0.015,3.728
24/01/2019 17:00,0,22.637,0,0,0.7701,1.0492,0.015,3.715
24/01/2019 18:00,0,21.848,0,0,0.7196,1.0519,0.016,3.754
24/01/2019 19:00,0,21.196,0,0,0.7368,1.0537,0.014,3.695
24/01/2019 20:00,0,20.605,0,0,0.774,1.0548,0.012,3.598
24/01/2019 21:00,0,20.048,0,0,0.7931,1.0556,0.013,3.622
24/01/2019 22:00,0,19.584,0,0,0.8532,1.0561,0.012,3.593
24/01/2019 23:00,0,19.197,0,0,0.8685,1.0566,0.011,3.556
25/01/2019 00:00,0,18.869,0,0,0.8554,1.0572,0.012,3.575
25/01/2019 01:00,1.00E-04,18.598,0,0,0.8401,1.0579,0.014,3.668
25/01/2019 02:00,1.00E-04,18.347,0,0,0.8358,1.0588,0.016,3.775
25/01/2019 03:00,4.00E-04,18.117,2.161,7.6186,0.8797,1.0597,0.02,3.916
25/01/2019 04:00,2.00E-04,19.905,103.7892,228.3485,0.9332,1.06,0.019,3.885
25/01/2019 05:00,0,23.129,316.7331,533.3143,0.9362,1.0551,0.011,3.558
25/01/2019 06:00,0,26.711,532.551,793.5895,0.9349,1.046,0.008,3.362
25/01/2019 07:00,0,29.387,702.9717,991.4022,0.9341,1.039,0,1.864
25/01/2019 08:00,0,31.222,808.4781,1113.268,0.9322,1.0336,0,0.423
25/01/2019 09:00,0,32.398,840.7876,1150.8815,0.9311,1.0294,0,0.712
25/01/2019 10:00,0,33.023,796.3259,1101.6813,0.9279,1.0261,0,1.316
25/01/2019 11:00,0,33.092,688.5672,968.9881,0.8767,1.0241,0,1.83
25/01/2019 12:00,0,32.561,518.9637,761.8704,0.7267,1.0237,0.001,2.397
25/01/2019 13:00,0,31.311,303.8229,494.4318,0.5928,1.0254,0.024,4.043
25/01/2019 14:00,0,28.964,85.634,184.9681,0.5941,1.0295,0.024,4.042
25/01/2019 15:00,0,25.715,0.3319,1.3181,0.5902,1.0361,0.035,4.361
25/01/2019 16:00,0,24.207,0,0,0.5018,1.0427,0.067,5.008
25/01/2019 17:00,0,23.092,0,0,0.4163,1.0478,0.102,5.536
25/01/2019 18:00,0,22.219,0,0,0.365,1.0512,0.109,5.647
25/01/2019 19:00,0,21.521,0,0,0.372,1.0533,0.126,5.865
25/01/2019 20:00,0,20.908,0,0,0.3879,1.0547,0.103,5.553
25/01/2019 21:00,0,20.358,0,0,0.4538,1.0556,0.076,5.151
25/01/2019 22:00,0,19.869,0,0,0.5302,1.0561,0.066,4.997
25/01/2019 23:00,0,19.498,0,0,0.5982,1.0564,0.062,4.926
26/01/2019 00:00,4.00E-04,19.191,0,0,0.715,1.0569,0.058,4.852
26/01/2019 01:00,3.00E-04,18.917,0,0,0.8016,1.0576,0.06,4.891
26/01/2019 02:00,3.00E-04,18.657,0,0,0.882,1.0586,0.07,5.049
26/01/2019 03:00,4.00E-04,18.42,2.1995,7.9661,0.8988,1.0598,0.08,5.217
26/01/2019 04:00,3.00E-04,20.1,100.0208,230.3277,0.8836,1.0604,0.079,5.198
26/01/2019 05:00,3.00E-04,23.112,308.4241,535.7106,0.8841,1.0553,0.087,5.315
26/01/2019 06:00,2.00E-04,26.85,523.1233,796.2558,0.8836,1.0455,0.093,5.424
26/01/2019 07:00,0,29.492,697.4925,994.3376,0.8893,1.0384,0.05,4.683
26/01/2019 08:00,0,31.222,811.7723,1116.3529,0.8932,1.0333,0.018,3.855
26/01/2019 09:00,0,32.368,848.8949,1154.0033,0.8666,1.0292,0.002,2.701
26/01/2019 10:00,0,33.031,808.9563,1104.7109,0.8564,1.0259,0,1.689
26/01/2019 11:00,0,33.134,684.5036,971.8833,0.8447,1.0236,0,1.652
26/01/2019 12:00,0,32.704,510.4126,764.5324,0.8239,1.0228,0.001,2.495
26/01/2019 13:00,0,31.622,293.2189,496.7594,0.8451,1.0238,0.025,4.075
26/01/2019 14:00,0,29.417,83.2114,186.9031,0.8288,1.0272,0.088,5.337
26/01/2019 15:00,0,26.183,0.3879,1.4409,0.8222,1.0331,0.144,6.078
26/01/2019 16:00,0,24.651,0,0,0.7676,1.0393,0.129,5.904
26/01/2019 17:00,2.00E-04,23.539,0,0,0.8003,1.0441,0.117,5.742
26/01/2019 18:00,1.00E-04,22.734,0,0,0.836,1.0473,0.098,5.49
26/01/2019 19:00,0,22.138,0,0,0.8617,1.0491,0.099,5.505
26/01/2019 20:00,1.00E-04,21.674,0,0,0.8435,1.0501,0.095,5.443
26/01/2019 21:00,2.00E-04,21.188,0,0,0.7257,1.0508,0.088,5.349
26/01/2019 22:00,2.00E-04,20.66,0,0,0.4892,1.0512,0.071,5.079
26/01/2019 23:00,3.00E-04,20.127,0,0,0.253,1.0516,0.054,4.773
27/01/2019 00:00,1.00E-04,19.68,0,0,0.1565,1.0521,0.039,4.452
27/01/2019 01:00,1.00E-04,19.328,0,0,0.1106,1.0529,0.034,4.33
27/01/2019 02:00,1.00E-04,19.023,0,0,0.0791,1.054,0.035,4.344
27/01/2019 03:00,2.00E-04,18.734,2.4949,8.3285,0.067,1.0553,0.037,4.386
27/01/2019 04:00,1.00E-04,20.8,125.7904,232.3596,0.06,1.0559,0.031,4.258
27/01/2019 05:00,0,24.298,359.6715,538.1257,0.0597,1.0501,0.018,3.835
27/01/2019 06:00,0,28.196,581.667,799.0049,0.1004,1.0398,0.01,3.493
27/01/2019 07:00,0,30.657,755.8304,997.3086,0.0863,1.0335,0.002,2.768
27/01/2019 08:00,0,32.291,864.2574,1119.476,0.0524,1.0289,0,1.878
27/01/2019 09:00,0,33.378,902.9694,1157.171,0.0709,1.0249,0,1.168
27/01/2019 10:00,0,33.953,857.0003,1107.8195,0.1259,1.0216,0,1.027
27/01/2019 11:00,0,33.996,734.8112,974.8487,0.1997,1.0193,0,1.591
27/01/2019 12:00,0,33.466,541.5969,767.2087,0.2525,1.0185,0,2.267
27/01/2019 13:00,0,32.347,315.7219,499.1279,0.3724,1.0196,0.009,3.395
27/01/2019 14:00,0,30.246,91.0411,188.8767,0.471,1.0228,0.067,5.011
27/01/2019 15:00,0,27.106,0.4062,1.5746,0.4596,1.0283,0.133,5.942
27/01/2019 16:00,0,25.649,0,0,0.3325,1.0338,0.122,5.816
27/01/2019 17:00,1.00E-04,24.559,0,0,0.1403,1.038,0.12,5.779
27/01/2019 18:00,1.00E-04,23.733,0,0,0.0537,1.041,0.07,5.043
27/01/2019 19:00,1.00E-04,23.002,0,0,0.0319,1.0434,0.059,4.861
27/01/2019 20:00,1.00E-04,22.26,0,0,0.0144,1.0453,0.06,4.873
27/01/2019 21:00,1.00E-04,21.601,0,0,0.0098,1.0467,0.064,4.956
27/01/2019 22:00,0,21.095,0,0,0.0124,1.0475,0.07,5.044
27/01/2019 23:00,0,20.668,0,0,0.0166,1.0481,0.05,4.7
28/01/2019 00:00,0,20.362,0,0,0.0261,1.0488,0.029,4.2
28/01/2019 01:00,0,20.138,0,0,0.056,1.0497,0.022,3.97
28/01/2019 02:00,0,20,0,0,0.0929,1.0507,0.018,3.826
28/01/2019 03:00,0,19.832,2.6414,8.7088,0.1157,1.0518,0.014,3.667
28/01/2019 04:00,0,21.771,123.0576,234.4247,0.155,1.052,0.006,3.192
28/01/2019 05:00,0,25.294,351.0435,540.5493,0.2686,1.0464,0,2.261
28/01/2019 06:00,0,29.038,567.08,801.7797,0.3781,1.0366,0,1.234
28/01/2019 07:00,1.00E-04,31.378,735.2068,1000.3269,0.4424,1.0306,0,0.304
28/01/2019 08:00,2.00E-04,33.016,840.1175,1122.6851,0.6036,1.0257,0,1.21
28/01/2019 09:00,3.00E-04,33.944,841.4117,1160.4469,0.719,1.0219,0,2.294
28/01/2019 10:00,5.00E-04,34.233,777.3278,1111.025,0.7517,1.0194,0.005,3.107
28/01/2019 11:00,0.0012,33.857,631.789,977.8096,0.8752,1.0184,0.013,3.633
28/01/2019 12:00,0.0032,32.965,455.3412,769.9669,0.9293,1.0192,0.026,4.107
28/01/2019 13:00,0.0066,31.5,239.9595,501.5326,0.9416,1.0218,0.111,5.67
28/01/2019 14:00,0.013,29.515,66.9053,190.9019,0.9482,1.0265,0.117,5.749
28/01/2019 15:00,0.018,27.086,0.3592,1.7197,0.9477,1.033,0.108,5.628
28/01/2019 16:00,0.0196,25.599,0,0,0.945,1.0395,0.16,6.266
28/01/2019 17:00,0.0213,24.262,0,0,0.938,1.0452,0.231,6.996
28/01/2019 18:00,0.0199,23.044,0,0,0.9347,1.0499,0.226,6.947
28/01/2019 19:00,0.0179,22.159,0,0,0.9319,1.0531,0.186,6.545
28/01/2019 20:00,0.0176,21.517,0,0,0.9141,1.0552,0.164,6.315
28/01/2019 21:00,0.0177,20.97,0,0,0.8,1.0568,0.163,6.297
28/01/2019 22:00,0.0169,20.53,0,0,0.6445,1.0579,0.177,6.441
28/01/2019 23:00,0.0153,20.141,0,0,0.6841,1.0585,0.157,6.226
29/01/2019 00:00,0.0158,19.854,0,0,0.7313,1.0589,0.158,6.234
29/01/2019 01:00,0.0166,19.642,0,0,0.7088,1.0595,0.161,6.274
29/01/2019 02:00,0.0192,19.401,0,0,0.5995,1.0604,0.167,6.34
29/01/2019 03:00,0.02,19.133,2.4283,9.106,0.4598,1.0615,0.177,6.449
29/01/2019 04:00,0.02,20.298,108.7063,236.5099,0.2988,1.0612,0.195,6.645
29/01/2019 05:00,0.0153,23.212,332.1588,543.0107,0.1284,1.0549,0.306,7.693
29/01/2019 06:00,0.0109,26.659,563.2855,804.6122,0.1056,1.0462,0.307,7.7
29/01/2019 07:00,0.0061,29.323,743.8999,1003.3845,0.07,1.0392,0.231,6.995
29/01/2019 08:00,0.005,31.228,856.0266,1125.8574,0.1036,1.0334,0.136,5.986
29/01/2019 09:00,0.0043,32.545,901.2646,1163.657,0.2454,1.0286,0.079,5.206
29/01/2019 10:00,0.0042,33.24,856.3052,1114.2449,0.4827,1.025,0.06,4.884
29/01/2019 11:00,0.0025,33.317,732.2931,980.8635,0.6259,1.0228,0.062,4.917
29/01/2019 12:00,0.0021,32.77,535.1364,772.7638,0.6752,1.0222,0.077,5.174
29/01/2019 13:00,0.0015,31.588,308.3466,503.9815,0.7468,1.0235,0.11,5.649
29/01/2019 14:00,0.0016,29.409,88.8541,192.9602,0.7431,1.0273,0.168,6.349
29/01/2019 15:00,0.0024,26.192,0.488,1.8771,0.6586,1.0341,0.181,6.482
29/01/2019 16:00,0.0029,24.537,0,0,0.6688,1.0409,0.163,6.297
